Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,hitbtc,kraken,others
2018-01-03 00:00:00 UTC,5523.9771,38326.2949961197,9856.09892335993,16832.7943233499,16434.70230237,21942.8591168698,8551.339008044,4732.97,7760.17834553,14535.007520157773
2018-01-04 00:00:00 UTC,5266.2365,46153.2507508197,13706.5456579399,15834.88829951,20409.02196913,23937.7953005798,12450.507253452,5252.81999999999,9488.12826805,18133.676059032656
2018-01-05 00:00:00 UTC,5258.028,53869.2599240102,22137.5085685498,37225.4144893701,22358.32342196,27768.9498604597,11519.6414116933,4917.98,10734.5179618,25404.821915781013
2018-01-06 00:00:00 UTC,5471.4117,29456.9557352199,8004.22516288991,22955.3780316599,11544.4952797,16765.4172805898,5294.4618845082,4105.59000000001,6319.28383125,14026.288698225033
2018-01-07 00:00:00 UTC,5494.4867,30158.9587327299,5712.73273005996,8816.54830294998,10818.63274267,14914.4018608599,5625.0666015701,4244.48,6232.0216783,10817.40082852446
2018-01-08 00:00:00 UTC,4498.4919,64362.4479010307,12223.7919131498,10811.26589249,21556.19172061,28701.4134463699,12623.8722274805,5490.89999999995,10844.71496685,18480.99248262441
2018-01-09 00:00:00 UTC,5168.2616,43185.8694217998,12555.6069396799,12085.19978689,17565.97422227,19073.0417129298,7721.180650499,4861.66999999999,8928.82019407,15159.626349503613
2018-01-10 00:00:00 UTC,5179.5625,56960.4976838801,14939.4062459998,12978.30635554,23757.80309976,28078.6317050797,9009.0986692575,5082.62999999999,11665.17831107,19895.565629202953
2018-01-11 00:00:00 UTC,5260.3794,70493.5962973109,15925.3722870397,14457.2529363099,25808.56846316,34426.2150068403,10854.3878294542,5535.28999999998,3814.74893336,22928.708654391987
2018-01-12 00:00:00 UTC,5205.0013,37332.86644989,15881.4909074896,12371.10565035,17039.50940839,17957.1045954699,8668.83848146949,4622.49,0.009,15298.314277720985
2018-01-13 00:00:00 UTC,5617.7883,28741.0762440399,8915.34357979989,11103.0621244,9222.1586722,12658.96572744,4901.7596448535,4466.27,3616.06665662,10631.228599426231
2018-01-14 00:00:00 UTC,4886.6689,35148.2249373598,8501.2378906899,9700.17788695999,9879.75549558001,13121.79943686,3985.3065267488,4330.58,8325.57129179,10304.024692794146
2018-01-15 00:00:00 UTC,5288.2781,33274.8485349898,7092.20528818993,11538.39507795,12541.89712315,13452.33559273,4552.7351465681,5249.62999999999,10089.0915866,12183.125750117497
2018-01-16 00:00:00 UTC,5132.3006,130731.392968634,33765.0043092299,26001.5908232299,50287.9397559,76864.3522805708,20640.7144246572,7453.93999999987,32125.1552708299,36475.80774764487
2018-01-17 00:00:00 UTC,5403.4208,131328.559995574,49670.2102987811,24346.09336118,53314.6188601602,81543.3259201105,24459.645615096,8076.21999999985,35615.3891491799,39616.67273318157
2018-01-18 00:00:00 UTC,5525.0576,84354.4632487408,34667.5875540996,19748.7102212,28962.30750454,37898.0921580698,16661.98776784,6566.73999999995,24175.42741604,24519.14526238011
2018-01-19 00:00:00 UTC,5367.6102,48161.17971549,22258.9942489994,13763.70643511,16684.36727652,19202.2037223999,9545.8550685753,6550.21999999996,15420.98611879,16989.44286960982
2018-01-20 00:00:00 UTC,5512.4129,45998.1676803999,21276.6081911595,27763.5674318901,12605.56655838,22267.8890375199,6862.8170814089,5502.29999999998,14803.35715251,16355.7361206948
2018-01-21 00:00:00 UTC,4421.9736,52780.3147486501,17779.9220960994,14893.47838871,14198.3244264,20060.9505378199,5939.2164516424,6307.34999999998,16974.43319633,15169.40759628737
2018-01-22 00:00:00 UTC,5224.6185,65416.3715860904,26689.3543457595,15695.64257488,22878.6549867199,30013.8798347597,11158.6971679974,6192.62999999997,20242.2609617899,19399.22700624648
2018-01-23 00:00:00 UTC,5420.4551,62785.2279873699,21465.4262933996,16783.31574577,21749.04661009,26440.0454417098,10779.6950750253,6917.46999999996,19004.91552052,19400.71145901866
2018-01-24 00:00:00 UTC,5481.6833,43612.5164627898,19078.1087099996,14447.94557088,14620.6905631,17916.0660959696,8410.1638762136,6578.85999999997,14663.50457354,14628.5878198418
2018-01-25 00:00:00 UTC,5259.4031,34150.6318955498,14183.5780732298,10821.15662202,12914.84827579,16306.5781852598,6974.3943627613,6067.64999999998,13595.04469947,12291.526638091162
2018-01-26 00:00:00 UTC,5234.2015,56288.7562468005,18407.0453346597,16034.54095722,20523.90890568,23301.1057138498,9023.4752263568,6226.88999999996,23160.2059184999,15063.97603276076
2018-01-27 00:00:00 UTC,5496.6012,33723.25044218,14769.7408348897,9758.21303648,12407.32805619,14540.5073701999,4717.8156138724,5418.14,16767.84309995,9041.510655542581
2018-01-28 00:00:00 UTC,5151.8272,28892.9219420499,10443.2869031598,10778.38588393,12415.22114073,15654.7139022197,4203.830354003,5891.91999999999,16524.36457612,9251.172733488562
2018-01-29 00:00:00 UTC,4761.7217,25007.1652872099,13045.3098345398,7945.77419532,13062.52829217,13429.9187303598,5693.4248793497,5731.68999999998,13443.96886499,11228.332132330132
2018-01-30 00:00:00 UTC,4469.3399,59523.6444749611,18154.4520048996,9337.79785890999,26561.02538195,32960.6317195302,11594.0843678603,6651.59999999996,31822.3081326099,17961.58139137917
2018-01-31 00:00:00 UTC,5230.4034,42735.66261406,19027.8140809097,9712.47532782998,16633.02279627,23175.0929838498,9378.9894165896,5955.57999999997,26433.07392002,15501.568182878482
2018-02-01 00:00:00 UTC,4890.6324,77759.0185460707,28420.0601445996,12555.63908967,36610.40507383,47101.4502389017,15691.4128462155,7474.26999999993,38740.4519295999,25479.109311222135
2018-02-02 00:00:00 UTC,5611.6156,122360.670041922,48563.5909361904,23698.3228375799,57632.0840373699,66803.3890298311,21886.6619286151,9903.54999999981,56578.3830758101,34964.75369188118
2018-02-03 00:00:00 UTC,5200.8287,51405.0742168198,30042.9288701295,11655.42160812,20159.23009799,28150.1056162995,7572.0033270306,6863.11999999996,21968.58002554,13046.405818480429
2018-02-04 00:00:00 UTC,5308.6364,70031.010926621,28426.4683916296,11850.61714987,23247.84353499,29105.4706242899,8182.520314734,7573.83999999995,27711.52768786,13886.99656580726
2018-02-05 00:00:00 UTC,5982.7872,130074.181010554,41335.2968640796,15337.35683284,58936.5255894901,71953.717301272,22800.0192058132,9674.08999999986,57547.2752486199,30818.127679791356
2018-02-06 00:00:00 UTC,5975.7523,190973.724272956,63199.9264973914,24473.23263966,88883.7326564603,104747.236373483,29967.2496311748,10920.2199999998,80723.5982238898,45595.718706344895
2018-02-07 00:00:00 UTC,5401.2562,105900.663136531,43105.8091972097,16244.88548521,41855.1745592999,61316.56372489,15858.9985362761,8369.96999999993,43100.1670661999,26085.361169957047
2018-02-08 00:00:00 UTC,5547.0052,76669.47012434,35990.8734665994,15430.8096288,27355.06057755,36788.3266098497,12142.3683175925,7742.55999999996,28344.01765564,19194.717526932
2018-02-09 00:00:00 UTC,5442.3961,62045.9926314799,27251.9873099494,14550.22510913,23047.37266866,32429.39618132,9438.4150014676,8455.95999999993,25659.3914969,16904.09161654523
2018-02-10 00:00:00 UTC,5123.9057,67904.2095521398,28914.8961908993,16762.19752664,18581.38945663,29583.0875345298,6025.715099423,7630.40999999995,25727.00341543,16165.64178109354
2018-02-11 00:00:00 UTC,4733.1067,52226.5757213397,27391.6726551194,13236.6758144,14883.04486163,20218.7037061599,5310.4836251834,6977.12999999997,18335.09608009,10877.482153760098
2018-02-12 00:00:00 UTC,5370.2331,51206.65907009,23455.3245819197,11787.35395517,18654.3851902,23059.4125981399,5481.2006888705,6313.74999999998,19269.0576243,13447.39579106938
2018-02-13 00:00:00 UTC,5259.5024,39510.9762589697,23489.5016400397,9636.95817452999,14501.30967317,16879.5610282199,4955.994318362,6321.66999999997,16285.4004117,10426.009726787659
2018-02-14 00:00:00 UTC,4872.9515,50192.3672918402,23349.70768773,12319.8915468,21441.85144423,29127.9982970199,8793.4756673837,6731.39999999996,20580.33027141,14948.631157252828
2018-02-15 00:00:00 UTC,5329.4261,66939.7582604404,30624.0304193994,17220.1858102,26059.97920034,37353.87615153,9021.3083417131,6090.54999999996,26358.9407137499,18830.00870850503
2018-02-16 00:00:00 UTC,5536.5109,31483.6757342398,22990.5758583097,11879.04973191,14308.34611233,20985.6443636799,5442.0515522403,5560.04999999998,18196.4070711,11851.356280205893
2018-02-17 00:00:00 UTC,4829.0563,52676.4431190698,25645.9397818293,22599.89924361,17561.14635824,24538.85631261,4389.1445899076,5495.94999999998,18257.34634249,15202.561280185953
2018-02-18 00:00:00 UTC,4136.768,69821.7741719698,35718.3784954296,31020.51440807,20737.68325662,31525.0792314598,6915.5244040141,1802.19000000001,22097.09771312,17790.80319476113
2018-02-19 00:00:00 UTC,3197.4069,50701.3895678897,20410.8327887396,16449.15130672,14834.071109,21241.7431964098,3757.8649213465,3390.77,15707.50210762,12913.390964883258
2018-02-20 00:00:00 UTC,4839.473,45248.3927644705,23845.6176618895,28875.45279511,20001.02890275,34259.1158362701,6647.0462712755,5452.17999999998,23354.0279766199,18221.358017060018
2018-02-21 00:00:00 UTC,4584.2913,76398.7125624606,27643.4102322294,34286.37392489,25570.9375372,36367.79813515,11460.79926453,6364.64999999994,31845.22703045,21571.038983359034
2018-02-22 00:00:00 UTC,5377.3398,70902.8135227103,25583.6606668893,28496.85518572,24775.7094691,30854.5623000297,10791.5008306519,6262.18999999995,33357.0756601899,19049.881639588693
2018-02-23 00:00:00 UTC,5268.1952,57868.0660694601,23856.3264794396,24968.7351202899,18942.00203916,24813.6471920898,6478.1085919734,5783.74999999997,24677.98802645,16884.226337860968
2018-02-24 00:00:00 UTC,5315.8719,53818.1809191298,21834.6560384097,19258.35562935,16580.66096881,22689.6157706499,5389.6102341737,5748.03999999996,22958.9904318,12073.831342279103
2018-02-25 00:00:00 UTC,3602.1192,30189.3609159598,21248.3004795799,15172.16297971,12302.94406786,13842.2679888599,3385.3244877993,5877.89999999997,15257.46417563,8710.324799937922
2018-02-26 00:00:00 UTC,5293.6396,44216.4950148603,24011.3775306999,21553.00738368,19171.99774313,22818.1634490199,5555.7872418211,5541.05999999996,22870.56828966,14705.879167199972
2018-02-27 00:00:00 UTC,5144.4299,38916.5923665098,20971.9930695297,19418.22086567,13757.22758553,21722.7581502398,5542.1871035563,5193.83999999998,16871.04063777,11717.914286743648
2018-02-28 00:00:00 UTC,5289.3645,42615.1491762798,21427.7211959195,17764.90566104,13279.84412192,22888.5874049698,6014.8649246632,5303.40999999999,18125.20909123,11258.01695635745
2018-03-01 00:00:00 UTC,4626.4199,32820.2167010098,16116.2389126498,12609.8037513,12294.60510562,18014.9506884098,5126.6217487861,5088.55,16284.4755627,11045.3037256056
2018-03-02 00:00:00 UTC,4729.1892,28358.1216585698,15566.9182076897,19484.32138706,10941.98298678,16230.4301052499,4002.50628682,4747.11,13671.07209942,10663.60828936769
2018-03-03 00:00:00 UTC,3455.0008,29834.2771271098,14935.8513323497,14958.55559137,9239.04811334999,15775.0648580399,1842.5139256934,4519.08,11192.62448484,8956.493642530611
2018-03-04 00:00:00 UTC,5165.355,27472.0466716798,13271.1676501998,16135.85891373,8134.26955875,10451.87713204,1875.6343240268,4543.14,10339.14078904,7280.016367792489
2018-03-05 00:00:00 UTC,5809.9601,27267.7383549699,13405.4436043198,13391.07756964,11618.21192841,12814.4685211699,2941.6916945745,4750.44,12653.09551871,8356.118064104992
2018-03-06 00:00:00 UTC,6811.2566,54104.3926948899,29145.9740503194,15654.12169462,27448.37595216,33442.0298062497,7917.94279611311,10008.74,34316.46154835,20533.775112265677
2018-03-07 00:00:00 UTC,9263.9892,90146.2593905213,35572.2166017094,23865.50224542,41305.8964165801,48057.9854693906,17465.8662781786,9164.43999999997,42313.4720882999,28689.54870385748
2018-03-08 00:00:00 UTC,10591.8696,96705.3486087114,37091.0318352992,20212.46972263,38515.62151327,41245.23974167,12443.4018092743,8383.97999999999,37879.9015978199,25585.31359390967
2018-03-09 00:00:00 UTC,6704.9935,110840.999243262,35713.1868455192,28347.73141793,40879.1022723699,53395.4854286298,13024.6383113412,7993.40999999996,44391.8563993499,26885.384584754716
2018-03-10 00:00:00 UTC,5797.2058,51628.1250335993,18474.8497183496,15568.61520325,15003.61526922,20602.6842310198,4587.69258330001,5438.10999999999,22551.9690589599,10558.34907239193
2018-03-11 00:00:00 UTC,6103.2059,70396.8988649402,25038.5750848395,18544.22058097,19345.05882386,24327.3821145097,4584.3205915346,6094.54999999998,28986.88226948,11703.20430316031
2018-03-12 00:00:00 UTC,5723.5296,67094.8824294207,25535.1052806496,20212.24012441,22404.90686976,24655.8643399498,7419.2087959829,5991.54999999997,28179.9760630399,13682.37583541382
2018-03-13 00:00:00 UTC,4377.3761,61452.9762204098,23761.2201132695,18894.5156869,18670.20017214,19970.1944228298,6454.146876402,5650.13999999998,22787.23572015,11170.28242681742
2018-03-14 00:00:00 UTC,5004.4494,25556.8828061501,24566.2467040796,22058.06514392,25602.09486828,32648.0201422998,9275.9742727412,6389.05999999997,34548.5143908599,16507.89466539637
2018-03-15 00:00:00 UTC,5310.047,81652.0077911002,30729.2751231896,25102.66940034,23486.92965882,32706.8430367199,10305.042034049,7166.69999999994,35939.2719577299,18681.934341339016
2018-03-16 00:00:00 UTC,4288.2346,54949.6705410298,23750.5454178096,15850.99109685,19774.8462717,19573.5225402499,6591.6840648134,5823.85999999998,25165.57353582,10962.11409592108
2018-03-17 00:00:00 UTC,3634.0317,48918.4471381594,18237.7958416197,11291.09091883,14780.50480395,16393.4413637099,4360.7798036269,6504.01999999999,22209.2729298499,8439.27300824897
2018-03-18 00:00:00 UTC,4510.3107,88223.7951028713,29557.0302311199,20319.0583308199,24223.03305964,34772.56375879,9683.5388861303,7165.16999999995,34665.5555261399,15424.022086565823
2018-03-19 00:00:00 UTC,4562.5149,72095.4120707213,28086.0308804098,24364.31083873,23653.76453372,30404.1369596599,8474.7058967111,10400.01,29885.78208722,15725.588678850672
2018-03-20 00:00:00 UTC,3875.5077,44651.7523144597,23144.9709482197,21203.75624193,16371.71193288,24519.63116552,7438.5848210523,6073.19999999998,25011.4181606299,13318.54630560906
2018-03-21 00:00:00 UTC,3855.0803,42861.1976993404,20120.2184637198,17171.99047619,14388.70323718,18589.6109680699,6594.02574813369,5133.65999999998,20794.98326402,13223.459129369041
2018-03-22 00:00:00 UTC,4056.6468,53574.6133126301,20934.7606451998,12928.30632739,14858.72748651,17401.8801032499,6485.987832362,5273.59999999999,19139.58150476,11413.76894807862
2018-03-23 00:00:00 UTC,4464.9398,44931.2450896597,24558.2156857397,13391.49335574,15904.90765405,17393.5581510399,6207.7513617265,5602.37999999998,19434.01412355,10762.017298221788
2018-03-24 00:00:00 UTC,4086.0243,44193.74054593,18820.1182726698,10928.36464593,11185.14578197,13858.8116300399,3002.7976841927,5291.06999999999,12304.66971291,8856.945854293692
2018-03-25 00:00:00 UTC,4442.0111,30004.5338197298,16581.0217093698,8168.13811296999,10330.94669724,10486.15647019,3802.8714040104,5111.12999999999,11219.80412511,8800.514744307298
2018-03-26 00:00:00 UTC,3392.2984,55379.1937394004,19627.3720568197,12335.94958142,20676.7556060899,22929.5546276199,6902.2138509058,5899.91999999998,19883.0280342599,15318.66653513957
2018-03-27 00:00:00 UTC,4303.1828,49936.9610281397,21076.3695107898,12253.14818398,14631.16766922,17720.9096363099,6505.4166164314,5721.76999999998,19211.15857019,12510.28971126742
2018-03-28 00:00:00 UTC,4501.6091,34475.6383346199,14772.8347915699,8126.30272003999,9741.33535051999,12898.60896348,5099.3539092562,5172.15999999999,13305.48451285,8292.532475960195
2018-03-29 00:00:00 UTC,4131.5002,76571.9921628414,25070.2961353197,16383.0500645999,28169.9218068999,33625.6470832801,12113.0483937949,6459.92999999996,38008.95627256,17437.70804906921
2018-03-30 00:00:00 UTC,4229.661,107213.906958702,30788.4619173,21569.7989347999,34595.1828816499,34870.4269143099,11373.3859594792,6157.80999999996,40345.9020949,19216.992667829774
2018-03-31 00:00:00 UTC,4582.5078,67438.9437196502,19086.3121452097,13024.25768299,14119.94859558,17694.2790039599,4842.8535657033,6233.08999999999,17897.23510714,10617.764122025861
2018-04-01 00:00:00 UTC,3875.7202,54609.6562458903,20249.3355044998,12822.54830704,20747.7207890799,19328.6956799899,5962.8206397129,6481.64999999999,24420.74771411,11404.13778118487
2018-04-02 00:00:00 UTC,4701.9445,44827.9385779999,17836.5625176498,11304.79276479,15168.99874828,16307.3428759699,5330.825698113,5770.18999999998,17506.1866103,10958.65081958372
2018-04-03 00:00:00 UTC,4311.9005,48532.8855713901,23484.6087298198,15272.44562422,19090.99375363,22576.8409329899,7164.616177857,6191.49999999998,19389.09962168,14429.44009792875
2018-04-04 00:00:00 UTC,3641.4146,51424.9039687202,20475.0575902198,14345.03933975,18674.01537054,18515.9454404298,6865.4728587293,6141.98999999998,22991.64077623,14049.238142166201
2018-04-05 00:00:00 UTC,3994.9658,45662.8875502898,20144.9414829298,18254.27134523,14467.67392245,17097.4136281598,7331.1075891693,6010.04999999996,21231.58724235,13430.446741132062
2018-04-06 00:00:00 UTC,4858.129,41491.0695114202,16369.9681979899,9167.84414984999,9757.53472987997,12522.6650271799,5937.8453766821,5965.37999999999,14832.02203238,8635.033932248187
2018-04-07 00:00:00 UTC,4250.2426,39139.9608088802,12739.6104533199,9670.85258833999,8827.41807773,11998.8457391799,2337.58508447,5165.38999999999,12576.72959384,7644.73551203968
2018-04-08 00:00:00 UTC,4343.0542,29207.5875038899,10219.0976931899,6978.22711452999,4992.84915599,7392.07519302999,2494.6487469467,5579.62999999999,8098.60986986,5681.057672303984
2018-04-09 00:00:00 UTC,4437.1867,74778.4148187508,17958.1288677499,12708.55929028,12352.8905268,16475.5671500099,4793.4353425532,5249.04999999999,18966.154135,10118.672713525571
2018-04-10 00:00:00 UTC,4460.1824,25526.6476149399,10995.6946732099,7862.85124246,7507.25999052999,9054.55781432998,2802.3157637904,6404.98999999998,9940.85785599,6549.037032504934
2018-04-11 00:00:00 UTC,3970.8238,29306.0856009601,6876.90219033996,9743.69085243,7044.10339779,9404.87180027998,2866.25239382489,7144.77999999996,8413.47441572,5954.766459466212
2018-04-12 00:00:00 UTC,3950.9542,92947.9069697388,27043.3192479411,26321.23499058,23502.2740389701,37017.7743775711,9957.8290319983,9114.86999999984,29246.66668658,19160.850020810252
2018-04-13 00:00:00 UTC,3784.8043,59479.1986444299,29606.1470331597,18777.31692876,22589.39572955,26137.9839526698,7670.4515187125,7532.99999999994,22798.54450134,13350.10023263312
2018-04-14 00:00:00 UTC,3472.4853,26355.8525920199,16454.0734808098,10365.22365745,9926.66977543001,10761.5793108799,2126.8860856377,3676.74,10025.09087446,7240.56322067378
2018-04-15 00:00:00 UTC,4045.9357,30265.5509546706,15173.52527497,9748.71215173999,8930.36661062999,12026.1931749699,2302.761468929,5637.98999999998,9598.71843674998,7321.710613220761
2018-04-16 00:00:00 UTC,4207.9378,35819.22727055,20518.6141981098,10497.03198199,12709.53991735,15910.8519137199,4734.7368729284,7055.71999999996,12975.80469834,9998.03676024086
2018-04-17 00:00:00 UTC,4154.6809,27521.2927607298,14954.9591003498,9646.49154542,11443.81915388,12682.8241966399,3079.0428051829,6134.85999999997,11442.68058065,8444.170144062999
2018-04-18 00:00:00 UTC,4136.1024,28683.0946806498,12987.7584450298,10470.97262165,10759.11156429,12711.9615832099,3125.924463191,6475.49999999997,11061.29689716,8059.45249559946
2018-04-19 00:00:00 UTC,4647.1931,29097.5944095998,12959.6510036899,14997.53289947,10874.9023407,13921.5573599999,2787.5852210728,6147.30999999999,9530.80835240998,8155.58582751479
2018-04-20 00:00:00 UTC,4567.9044,50524.5069784905,18945.5674651199,16665.38218819,19013.59752872,19842.7338642001,5015.6179934053,7414.00999999995,17400.90994006,10565.41005622815
2018-04-21 00:00:00 UTC,4868.7138,38238.4387324098,20120.9010356297,13378.4337786,18078.04898958,14603.3484229099,3399.0145029592,6212.39999999997,11286.86274942,8785.161353427453
2018-04-22 00:00:00 UTC,4114.7635,30541.4987060398,14138.5619313698,8981.20378095999,11019.58074196,9512.33124777994,1495.8642272899,6338.45999999996,9693.73125093,6169.248527890739
2018-04-23 00:00:00 UTC,3729.5935,23239.0819676698,13075.4175435698,9320.91814448,11671.3272829,9852.29268392998,2063.5056668269,5664.17999999998,9012.11818733999,7296.699384127609
2018-04-24 00:00:00 UTC,3585.2036,59344.2759430504,25214.4212223095,15770.42214825,23568.89655238,24915.2411231299,5164.9009939389,7976.72999999993,19736.28636691,12293.755443325252
2018-04-25 00:00:00 UTC,4709.0785,72949.8896360805,36875.1280206295,19389.89172629,39246.47020531,38215.7484390601,7596.4411149486,8758.99999999989,26796.02923537,16494.661476208606
2018-04-26 00:00:00 UTC,4924.3488,42478.5790496898,25382.2311877595,15109.54654237,22601.44441314,18492.5179440299,4477.7293376734,7711.79999999995,16507.6908472,10715.71363354855
2018-04-27 00:00:00 UTC,4669.8624,30038.8776603598,17237.2714497797,10051.65083109,12984.03303258,14472.34480923,3278.1326065642,6651.94999999996,12534.58231407,9276.43794386015
2018-04-28 00:00:00 UTC,3989.7986,43921.4821525901,18321.4236264698,8546.95989392,16881.72759533,10202.23984861,2547.116076441,6760.12999999996,10776.33443417,6218.8194293719735
2018-04-29 00:00:00 UTC,4133.4296,27138.7714260998,15861.8887702098,10298.8547028,11959.52609265,9128.27181124998,2040.4390865241,7394.68999999996,8243.50569860999,7077.937132569551
2018-04-30 00:00:00 UTC,4742.1602,23036.52061425,11018.8593637399,10624.34876445,9300.3885761,10477.00270655,2588.4219040719,7203.22999999995,8391.45052444999,7413.15420932698
2018-05-01 00:00:00 UTC,4209.7969,24990.5476804999,15156.1552063498,9294.45881106998,13825.15791667,13118.77258955,3399.7699269203,5156.38999999999,11873.18363348,8274.07852326383
2018-05-02 00:00:00 UTC,4749.9849,19817.1429003,10634.8938315099,7004.33497419999,11533.12710176,10460.83101678,2483.2797880525,948.990000000002,8698.07875719,10621.294653895377
2018-05-03 00:00:00 UTC,4696.9607,35926.8966425298,16201.6867654498,13411.20195103,13958.99735818,17691.0464699599,4921.7714735938,6169.70999999996,13644.65209042,13414.981326424639
2018-05-04 00:00:00 UTC,4015.5583,24135.8080139899,10905.3089907699,8773.3133594,8829.99187287,13033.83697437,3898.63089711591,6177.02999999997,8620.04659967999,12658.191198791983
2018-05-05 00:00:00 UTC,4283.1784,29226.3625406799,10951.5111324999,7093.61293949,8811.24733101,10968.5575989,2078.3448415208,6143.70999999996,9246.25154994,10597.297252894827
2018-05-06 00:00:00 UTC,3208.2731,26302.8002220799,14902.9975577698,7583.88469737,9265.95153197,9033.18321368998,1610.5802974637,5460.30999999998,7773.28741177,8554.176692608771
2018-05-07 00:00:00 UTC,3271.4239,22573.8241032399,17030.5032090897,8428.12539753,15297.3655494,11909.39469178,3300.8290044464,6133.10999999997,9568.49358521,8806.26832660742
2018-05-08 00:00:00 UTC,4336.3459,25851.4208146398,14698.1306111797,6550.13398799,12577.51102016,11164.55583582,2510.2753831103,6053.66999999997,8151.46437174,12240.58860466781
2018-05-09 00:00:00 UTC,4330.9874,22775.1736386398,12391.5231162799,7175.88901653999,12522.28221883,10167.83078688,3506.011566084,6508.13999999997,8848.51758271,9340.655929739069
2018-05-10 00:00:00 UTC,4074.907,23655.0353681099,12636.2329132598,6882.14230646,12870.91824358,9016.80477059998,3004.0717726361,6400.76999999999,7375.02289422999,10432.181806264634
2018-05-11 00:00:00 UTC,3803.0103,54491.3720626205,17014.8044877696,13039.08705958,22973.54147947,20695.6128830899,5238.36905139737,9038.23999999986,15709.66386129,17453.239821836753
2018-05-12 00:00:00 UTC,4601.2331,36656.1128542897,17175.0977396898,9728.77050531999,17220.30306465,13305.0040612,2954.1295794882,7716.01999999996,11329.21597634,9812.48373447487
2018-05-13 00:00:00 UTC,4986.3787,22901.0279039799,12931.5055200599,6334.06629999999,10956.55859696,7846.11787722999,1369.240884748,5733.33999999999,7841.01565895,8503.540059060184
2018-05-14 00:00:00 UTC,4425.3157,37154.66777466,19322.3717273197,10162.65738276,21295.41276697,17232.6651653099,4787.2093624738,4341.17999999999,13768.61598133,14163.89695215528
2018-05-15 00:00:00 UTC,4112.5981,26208.3028246899,15581.3179594098,8633.14923243,13952.81260985,12681.7802061499,5301.3045209329,7010.59999999996,8879.93987430999,16844.533617266854
2018-05-16 00:00:00 UTC,3849.2788,32761.8173889899,17370.4028195298,8853.88896143999,14987.5555556,13011.2692372,7379.9541932778,6951.25999999996,13034.19970643,15479.033544330001
2018-05-17 00:00:00 UTC,4714.0009,25198.75333045,13191.3197051199,6821.86781147999,9585.89732562,9769.98219209998,4268.1057425961,7548.36999999994,9642.04538380999,13547.543977931928
2018-05-18 00:00:00 UTC,4792.0294,23441.8635975401,11796.9431215999,6496.51133016,8422.61310961,9453.09871009997,3888.79755246899,6675.28999999998,9437.11198459999,10446.929318198538
2018-05-19 00:00:00 UTC,4656.8768,14145.51584136,8887.22698599993,3927.2228682,4570.75318721,4697.52939956,1379.6033498477,8441.77999999997,4848.37237601999,6075.149163411768
2018-05-20 00:00:00 UTC,4643.5016,15500.06161263,8401.12632970995,4774.58312486,6036.56763455,5238.57723812999,1041.5272761814,7971.85999999997,5636.93168876999,6364.201095300639
2018-05-21 00:00:00 UTC,4806.3702,17243.4278513099,9254.17463381995,5219.33222833,6929.971184,6216.89984382,2113.7164300901,7979.11999999998,6744.73320792999,7997.514206771775
2018-05-22 00:00:00 UTC,4281.6234,20533.75166684,10401.7856124899,5998.94347766,10493.61825811,8288.38028696999,3183.2886580525,8836.73999999997,9643.38605361,8523.920696271034
2018-05-23 00:00:00 UTC,3632.9469,41682.5664238901,18899.2882544998,9396.99872806999,20322.6833151,19088.2327177299,5912.81590431529,10105.8299999999,17315.69764368,18937.88869280869
2018-05-24 00:00:00 UTC,4705.9958,38844.0980097599,16250.4137981698,8648.54833835999,13861.34549523,13533.53691392,5287.3165362816,9806.52999999995,13817.81822965,21078.570617723013
2018-05-25 00:00:00 UTC,4146.9769,25867.9650973798,12579.2203093399,6001.35004889999,11313.14777659,10067.60769526,4706.71083484298,10239.8199999999,10140.52351436,14170.010921525962
